"stableDegree";"stablePartners";"K-Core";"TentativeSIC";"acronym";"activityType";"barPower";"betwCentrality";"birthDate";"call";"city";"commDate";"country";"ecContribution";"ecMaxContribution";"endDate";"endOfParticipation";"fundingScheme";"intimacy";"manager";"moneyTogether";"myMoney";"name";"numPartners";"numProjects";"objective";"orgId";"organizationUrl";"postCode";"programme";"projectNode";"projectUrl";"projectsTogether";"rcn";"relationshipValue";"role";"shortName";"startDate";"status";"street";"topics";"totMoney";"totalCost";"wBarPower";"weightedBarPower"
10;5;0;;;"HES";0;108.432;0;;"L AQUILA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA DEGLI STUDI DELL'AQUILA";110;10;;"999859511";;;;false;;0;;0;;"UNIVAQ";;;"PIAZZA VINCENZO RIVERA 1";;2.21991e+06;0;0;-0.00810294
6;3;0;;;"OTH";0;0;0;;"Brussels";0;"BE";0;0;;false;;0;false;0;0;"European Business Angel Network";15;2;;"995951672";;;;false;;0;;0;;"EBAN";;;"Rue Vautier 54";;537800;0;0;0.0246431
8;4;0;;;"PUB";0;189.607;0;;"LISBOA";0;"PT";0;0;;false;;0;false;0;0;"CAMARA MUNICIPAL DE LISBOA";170;11;;"972290171";;;;false;;0;;0;;"LI";;;"PACOS DO CONCELHO PRACA DO MUNICIPIO";;5.43012e+06;0;0;0.0421882
6;3;0;;;"PRC";0;24.0694;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"KNOWLEDGE INNOVATION MARKET S.L.";56;6;;"984338444";;;;false;;0;;0;;"KIM";;;"CALLE VENEZUELA 103 PLANTA 1 PUERTA";;859812;0;0;-0.0568838
2;1;0;;;"PRC";0;0;0;;"RIGA";0;"LV";0;0;;false;;0;false;0;0;"TILDE SIA";31;4;;"996539686";;;;false;;0;;0;;"TILDE";;;"VIENIBAS GATVE 75 A";;686993;0;0;-0.0455673
10;5;0;;;"HES";0;0;0;;"POZNAN";0;"PL";0;0;;false;;0;false;0;0;"UNIWERSYTET IM. ADAMA MICKIEWICZA W POZNANIU";96;10;;"999886865";;;;false;;0;;0;;"AMU";;;"ul. Henryka Wieniawskiego 1";;1.6581e+06;0;0;-0.044991
2;1;0;;;"HES";0;0;0;;"MAINZ";0;"DE";0;0;;false;;0;false;0;0;"UNIVERSITAET KOBLENZ-LANDAU";10;2;;"999856407";;;;false;;0;;0;;"UNI KO-LD";;;"RHABANUSSTRASSE 3";;789125;0;0;0.0683235
2;1;0;;;"PRC";0;0;0;;"MANCHESTER";0;"UK";0;0;;false;;0;false;0;0;"R.U.Robots Limited";33;3;;"996256446";;;;false;;0;;0;;"RUR";;;"EDEN VALE 4";;1.16904e+06;0;0;0.0144301
22;11;0;;;"PRC";0;533.877;0;;"PAVIA";0;"IT";0;0;;false;;0;false;0;0;"R2M SOLUTION SRL";128;11;;"952850110";;;;false;;0;;0;;"R2M";;;"VIA FRATELLI CUZIO 42";;3.01219e+06;0;0;-0.0156186
20;10;0;;;"OTH";0;9402;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION PARA EL CONOCIMIENTO MADRIMASD";56;7;;"999544067";;;;false;;0;;0;;"FMID";;;"CALLE DUQUE DE MEDINACELI 2-1 DERECHA";;621799;0;0;-0.0170856
30;15;0;;;"REC";0;53.0534;0;;"Delft";0;"NL";0;0;;false;;0;false;0;0;"STICHTING MATERIALS INNOVATION INSTITUTE (M2I)*";59;4;;"996603124";;;;false;;0;;0;;"M2i";;;"Mekelweg  2";;499254;0;0;-0.0150422
32;16;0;;;"OTH";0;3189.05;0;;"Zamudio";0;"ES";0;0;;false;;0;false;0;0;"Agencia Vasca de la Innovacion-Berrikuntzaren Euskal Agentzia";59;5;;"998860217";;;;false;;0;;0;;"INNOBASQUE";;;"Parque tecnologico de Bizkaia - C/ Laida 203";;163346;0;0;-0.0265615
26;13;0;;;"PRC";0;6631.64;0;;"HEIDELBERG";0;"DE";0;0;;false;;0;false;0;0;"EURESCOM-EUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH";85;10;;"999912279";;;;false;;0;;0;;"EURESCOM";;;"WIEBLINGER WEG 19/4";;6.49355e+06;0;0;0.0624632
20;10;0;;;"PRC";0;3537.67;0;;"AVEIRO";0;"PT";0;0;;false;;0;false;0;0;"ALTICE LABS SA";93;7;;"999911503";;;;false;;0;;0;;"PT INOVACAO E SISTEMAS SA";;;"RUA JOSE FERREIRA PINTO BASTO";;2.92833e+06;0;0;-0.0098385
32;16;0;;;"PRC";0;134.847;0;;"BONN";0;"DE";0;0;;false;;0;false;0;0;"DEUTSCHE TELEKOM AG";78;9;;"999936335";;;;false;;0;;0;;"DTAG";;;"FRIEDRICH-EBERT-ALLEE  140";;4.33947e+06;0;0;0.000319222
10;5;0;;;"PRC";0;1.66717;0;;"AARHUS N";0;"DK";0;0;;false;;0;false;0;0;"AGRO INTELLIGENCE APS";101;3;;"926270364";;;;false;;0;;0;;"AI";;;"AGRO FOOD PARK 13";;676875;0;0;-0.0147867
4;2;0;;;"PRC";0;0;0;;"PARIS";0;"FR";0;0;;false;;0;false;0;0;"SOFTEAM";78;5;;"999779001";;;;false;;0;;0;;"SOFTEAM";;;"Avenue Victor Hugo  21";;2.62211e+06;0;0;0.00140506
82;41;0;;;"REC";0;383.12;0;;"DEN HAAG";0;"NL";0;0;;false;;0;false;0;0;"ZORGONDERZOEK NEDERLAND ZON";95;13;;"999544164";;;;false;;0;;0;;"ZON";;;"Laan Van Nieuw Oost Indie  334";;5.2189e+06;0;0;0.0337384
40;20;0;;;"PUB";0;4.90935;0;;"SWINDON";0;"UK";0;0;;false;;0;false;0;0;"ECONOMIC AND SOCIAL RESEARCH COUNCIL";45;5;;"999699170";;;;false;;0;;0;;"ESRC";;;"Polaris House, North Star Avenue";;2.58895e+06;0;0;0.0627719
22;11;0;;;"REC";0;24.9709;0;;"STOCKHOLM";0;"SE";0;0;;false;;0;false;0;0;"FORSKINGSRADET FOR HALSA ARBETSLIVOCH VALFARD";45;3;;"998908814";;;;false;;0;;0;;"Forte";;;"OSTRA JARNVAGSGATAN 27";;183288;0;0;-0.037625
72;36;0;;;"REC";0;13796.5;0;;"HELSINKI";0;"FI";0;0;;false;;0;false;0;0;"TERVEYDEN JA HYVINVOINNIN LAITOS";238;17;;"996697893";;;;false;;0;;0;;"THL";;;"MANNERHEIMINTIE  166";;5.33211e+06;0;0;-0.00170738
50;25;0;;;"PUB";0;205.677;0;;"OTTAWA ONTARIO";0;"CA";0;0;;false;;0;false;0;0;"CANADIAN INSTITUTES OF HEALTH RESEARCH";70;6;;"960368386";;;;false;;0;;0;;"CIHR-IHSPR";;;"ELGIN STREET 9TH FLOOR ADDRESS LOCATOR 4809A 160";;135000;0;0;-0.0454338
6;3;0;;;"HES";0;0;0;;"BELLVILLE";0;"ZA";0;0;;false;;0;false;0;0;"UNIVERSITY OF THE WESTERN CAPE";12;2;;"999883373";;;;false;;0;;0;;"UWC";;;"MODDERDAMM ROAD";;1.03956e+06;0;0;0.0561393
12;6;0;;;"HES";0;54.8227;0;;"KAMPALA";0;"UG";0;0;;false;;0;false;0;0;"MAKERERE UNIVERSITY";66;7;;"999856601";;;;false;;0;;0;;"MAKERERE";;;"Main Campus";;3.69225e+06;0;0;0.0041308
2;1;0;;;"PRC";0;0;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"HERTA SECURITY SL";11;2;;"951529843";;;;false;;0;;0;;"HERTA";;;"AVENIDA MERIDIANA 133 3-2";;530000;0;0;-0.054076
34;17;0;;;"PRC";0;19893.3;0;;"TOULOUSE";0;"FR";0;0;;false;;0;false;0;0;"THALES ALENIA SPACE FRANCE";139;24;;"999908205";;;;false;;0;;0;;"TAS-F";;;"Avenue Jean-François Champollion  26";;9.42466e+06;0;0;0.00345088
2;1;0;;;"PRC";0;0;0;;"GIRONA";0;"ES";0;0;;false;;0;false;0;0;"EASY INNOVA S.L.";8;2;;"999685493";;;;false;;0;;0;;"EASY";;;"AVENIDA LLUIS SANTALO S/N";;243022;0;0;0.0302877
4;2;0;;;"PRC";0;292.798;0;;"VALENCIA";0;"ES";0;0;;false;;0;false;0;0;"ROBOTNIK AUTOMATION SLL";41;7;;"998018645";;;;false;;0;;0;;"ROBOTNIK";;;"CALLE BERNI Y CATALA 53 BAJO IZQ";;2.18948e+06;0;0;-0.0197509
34;17;0;;;"HES";0;6564.59;0;;"ANCONA";0;"IT";0;0;;false;;0;false;0;0;"UNIVERSITA POLITECNICA DELLE MARCHE";184;17;;"999866689";;;;false;;0;;0;;"UNIVPM";;;"PIAZZA ROMA 22";;6.20906e+06;0;0;0.0166842
12;6;0;;;"PRC";0;5.91878;0;;"GENOVA";0;"IT";0;0;;false;;0;false;0;0;"STUDIO ASSOCIATO GAIA SNC DEI DOTTORI ANTONIO SARA E MARTINA MILANESE";43;3;;"999724972";;;;false;;0;;0;;"GAIA";;;"VIA BRIGATA LIGURIA 1/9";;496125;0;0;-0.0298376
16;8;0;;;"HES";0;16.1095;0;;"MONTERREY NUEVO LEON";0;"MX";0;0;;false;;0;false;0;0;"INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY";78;5;;"999625741";;;;false;;0;;0;;"ITESM";;;"AV. EUGENIO GARZA SADA  2501";;0;0;0;-0.0420446
4;2;0;;;"OTH";0;0;0;;"Tbilisi";0;"GE";0;0;;false;;0;false;0;0;"International Center for Advancement of Research, Technology and Innovation";45;2;;"997394838";;;;false;;0;;0;;"ICARTI";;;"Bakhtrioni Str.  Block I";;84375;0;0;-0.0238682
4;2;0;;;"REC";0;0;0;;"MINSK";0;"BY";0;0;;false;;0;false;0;0;"BELARUSIAN INSTITUTE OF SYSTEM ANALYSIS AND INFORMATION SUPPORT OF SCIENTIFIC AND TECHNICAL SPHERE";45;2;;"999521175";;;;false;;0;;0;;"BelISA";;;"Pobediteley Prospect  7";;167325;0;0;-0.00897341
56;28;0;;;"PUB";0;44.68;0;;"Buenos Aires";0;"AR";0;0;;false;;0;false;0;0;"Ministerio de Ciencia, Tecnología e Innovación Productiva";99;8;;"998340006";;;;false;;0;;0;;"MINCyT";;;"Av Cordoba 831";;843089;0;0;-0.0311494
10;5;0;;;"PRC";0;0;0;;"LEUVEN";0;"BE";0;0;;false;;0;false;0;0;"NXP SEMICONDUCTORS BELGIUM NV";28;4;;"999949236";;;;false;;0;;0;;"NXP";;;"INTERLEUVENLAAN 80";;1.78288e+06;0;0;-0.0111417
4;2;0;;;"PRC";0;0;0;;"SEVILLA";0;"ES";0;0;;false;;0;false;0;0;"ABENGOA RESEARCH SL";52;6;;"955100316";;;;false;;0;;0;;"AR";;;"CALLE ENERGIA SOLAR 1 - CAMPUS PALMAS ALTAS SECT SUNP GU I PARCELA ZE 3";;2.40791e+06;0;0;-0.0176378
60;30;0;;;"REC";0;1890.92;0;;"DRESDEN";0;"DE";0;0;;false;;0;false;0;0;"HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF EV";159;18;;"999470541";;;;false;;0;;0;;"HZDR";;;"BAUTZNER LANDSTRASSE 400";;6.6705e+06;0;0;-0.0120009
2;1;0;;;"PRC";0;0;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"EMPRESA DE TRANSFORMACION AGRARIA SA";51;2;;"991427883";;;;false;;0;;0;;"TRAGSA";;;"CALLE MALDONADO 58";;773719;0;0;0.00390785
8;4;0;;;"PRC";0;0;0;;"TRENTO";0;"IT";0;0;;false;;0;false;0;0;"SPAZIODATI SRL";11;2;;"952411185";;;;false;;0;;0;;"SDATI";;;"VIA ADRIANO OLIVETTI 13";;542937;0;0;-0.0362005
8;4;0;;;"PRC";0;0;0;;"MILANO";0;"IT";0;0;;false;;0;false;0;0;"CERVED GROUP SPA";11;2;;"941528173";;;;false;;0;;0;;"CERVED";;;"VIA SAN VIGILIO 1";;411688;0;0;-0.0560898
8;4;0;;;"PRC";0;0;0;;"FORNEBU";0;"NO";0;0;;false;;0;false;0;0;"EVRY NORGE AS";11;2;;"955170059";;;;false;;0;;0;;"EVRY";;;"SNAROYVEIEN 30A";;1.0983e+06;0;0;0.0479575
8;4;0;;;"HES";0;0;0;;"CLUJ NAPOCA";0;"RO";0;0;;false;;0;false;0;0;"UNIVERSITATEA BABES BOLYAI";58;6;;"999860578";;;;false;;0;;0;;"UNIVERSITATEA BABES-BOLYAI";;;"MIHAIL KOGALNICEANU 1";;2.29591e+06;0;0;-0.0680567
2;1;0;;;"HES";0;0;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"ST GEORGE'S HOSPITAL MEDICAL SCHOOL";38;4;;"999873479";;;;false;;0;;0;;"ST GEORGE'S HOSPITAL MEDICAL SCHOOL";;;"Cranmer Terrace";;3.2069e+06;0;0;0.0978725
4;2;0;;;"REC";0;0;0;;"Maputo";0;"MZ";0;0;;false;;0;false;0;0;"Instituto Nacional de Saúde";48;2;;"994873905";;;;false;;0;;0;;"INS";;;"Avenida Eduardo Mondlane  1008";;469593;0;0;-0.0227052
8;4;0;;;"REC";0;412.266;0;;"BADALONA BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"INSTITUT DE INVESTIGACIO EN CIENCIES DE LA SALUT GERMANS TRIAS I PUJOL";100;4;;"999523115";;;;false;;0;;0;;"IGTP";;;"CTRA DE CANYET S/N";;1.58439e+06;0;0;0.00259321
4;2;0;;;"REC";0;0;0;;"PALERMO";0;"IT";0;0;;false;;0;false;0;0;"AZIENDA OSPEDALIERA UNIVERSITARIA POLICLINICO  PAOLO GIACCONE DI PALERMO";53;2;;"947085594";;;;false;;0;;0;;"AOUP";;;"VIA DEL VESPRO 129";;438500;0;0;-0.0212163
4;2;0;;;"HES";0;0;0;;"VIGO PONTEVEDRA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD DE VIGO";81;9;;"999630494";;;;false;;0;;0;;"UVIGO";;;"LG CAMPUS LAGOAS MARCOSENDE";;4.0611e+06;0;0;0.0181601
18;9;0;;;"PRC";0;538.797;0;;"BLAGNAC";0;"FR";0;0;;false;;0;false;0;0;"AIRBUS GROUP SAS";53;10;;"999980082";;;;false;;0;;0;;"Airbus Group";;;"2 ROND-POINT EMILE DEWOITINE";;3.13536e+06;0;0;-0.0293215
18;9;0;;;"PRC";0;57.315;0;;"MUENCHEN";0;"DE";0;0;;false;;0;false;0;0;"GABO:MI GESELLSCHAFT FUR ABLAUFORGANISATION:MILLIARIUM MBH & CO KG";71;8;;"999753005";;;;false;;0;;0;;"GABO:mi";;;"OSKAR VON MILLER RING 29";;1.2627e+06;0;0;-0.0711749
54;27;0;;;"PRC";0;5823.62;0;;"OTTOBRUNN";0;"DE";0;0;;false;;0;false;0;0;"AIRBUS DEFENCE AND SPACE GMBH";230;20;;"999991819";;;;false;;0;;0;;"AGI-G";;;"WILLY MESSERSCHMITT STRASSE 1";;7.77657e+06;0;0;-0.011063
8;4;0;;;"REC";0;1.56519;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"CENTRO DE INVESTIGACION BIOMEDICA EN RED";186;5;;"997154957";;;;false;;0;;0;;"CIBER";;;"CALLE MONFORTE DE LEMOS 5";;2.96803e+06;0;0;0.00450767
36;18;0;;;"OTH";0;0;0;;"MONTREAL QUEBEC";0;"CA";0;0;;false;;0;false;0;0;"FONDS DE RECHERCHE DU QUEBEC - SANTE";42;3;;"963122410";;;;false;;0;;0;;"FONDS DE LA RECHERCHE DU QUEBEC - SANTE";;;"RUE SHERBROOKE OUEST 500";;0;0;0;-0.0415759
36;18;0;;;"PUB";0;16.9532;0;;"BONN";0;"DE";0;0;;false;;0;false;0;0;"DEUTSCHE FORSCHUNGSGEMEINSCHAFT";62;4;;"999547462";;;;false;;0;;0;;"DFG";;;"Kennedyallee 40";;3.23976e+06;0;0;0.0700018
88;44;0;;;"PUB";0;503.067;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"MINISTERO DELLA SALUTE";134;13;;"999531942";;;;false;;0;;0;;"IT-MoH";;;"Via Giorgio Ribotta 5";;5.00446e+06;0;0;0.00214569
62;31;0;;;"PUB";0;61.6623;0;;"BUDAPEST";0;"HU";0;0;;false;;0;false;0;0;"NEMZETI KUTATASI FEJLESZTESI ES INNOVACIOS HIVATAL";100;8;;"999578696";;;;false;;0;;0;;"NKFIH";;;"KETHLY ANNA TER 1";;1.35601e+06;0;0;-0.0130257
80;40;0;;;"PUB";0;330.651;0;;"JERUSALEM";0;"IL";0;0;;false;;0;false;0;0;"MINISTRY OF HEALTH";114;12;;"999596156";;;;false;;0;;0;;"CSO-MOH";;;"YIRMIYAHU 39";;1.47183e+06;0;0;-0.026054
78;39;0;;;"PRC";0;3210.29;0;;"RUESCHLIKON";0;"CH";0;0;;false;;0;false;0;0;"IBM RESEARCH GMBH";229;36;;"999909854";;;;false;;0;;0;;"IBM";;;"SAEUMERSTRASSE 4";;1.02429e+07;0;0;-0.0758889
10;5;0;;;"PUB";0;3179.21;0;;"SEVILLA";0;"ES";0;0;;false;;0;false;0;0;"SERVICIO ANDALUZ DE SALUD";133;12;;"998853621";;;;false;;0;;0;;"SAS";;;"AVENIDA DE LA CONSTITUCION 18";;5.38941e+06;0;0;0.00779214
10;5;0;;;"HES";0;0;0;;"Novi Sad";0;"RS";0;0;;false;;0;false;0;0;"University of Novi Sad Faculty of Sciences";8;3;;"997718624";;;;false;;0;;0;;"UNSPMF";;;"Trg Dositeja Obradovica  3";;146000;0;0;-0.00152207
2;1;0;;;"PRC";0;0;0;;"JARVALLA";0;"SE";0;0;;false;;0;false;0;0;"SILEX MICROSYSTEMS AB";43;2;;"990376015";;;;false;;0;;0;;"SILEX";;;"BRUTTOVAGEN 1";;2.21262e+06;0;0;0.0507019
4;2;0;;;"PRC";0;0;0;;"TOURS CEDEX 1";0;"FR";0;0;;false;;0;false;0;0;"VERMON SA";20;3;;"999696551";;;;false;;0;;0;;"VERMON";;;"RUE DU GENERAL RENAULT  180";;1.37852e+06;0;0;-0.0297174
2;1;0;;;"PRC";0;0;0;;"CLAMART";0;"FR";0;0;;false;;0;false;0;0;"SORIN CRM SAS";48;3;;"999698685";;;;false;;0;;0;;"SOR";;;"AVENUE REAUMUR 4";;2.32356e+06;0;0;0.0123012
6;3;0;;;"OTH";0;0;0;;"DUSSELDORF";0;"DE";0;0;;false;;0;false;0;0;"EUROPEAN AIDS TREATMENT GROUP EV";59;3;;"998620433";;;;false;;0;;0;;"EATG";;;"METTMANNER STRASSE 24-26";;755625;0;0;-0.0211353
4;2;0;;;"PRC";0;0;0;;"YAVNE";0;"IL";0;0;;false;;0;false;0;0;"ORBOTECH LTD";27;3;;"999792872";;;;false;;0;;0;;"Orbotech";;;".";;2.15122e+06;0;0;0.0299201
6;3;0;;;"PRC";0;0;0;;"BARCELONA";0;"ES";0;0;;false;;0;false;0;0;"ADVANCED AUTOMOTIVE ANTENNAS S.L";53;2;;"986126154";;;;false;;0;;0;;"A3";;;"GRAN VIA CARLOS III 98 PLANTA";;379048;0;0;-0.021108
20;10;0;;;"PRC";0;828.872;0;;"LONDON";0;"UK";0;0;;false;;0;false;0;0;"BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY";64;8;;"999908593";;;;false;;0;;0;;"BT";;;"Newgate street 81";;3.40391e+06;0;0;-0.0171916
14;7;0;;;"REC";0;10.7765;0;;"LYON";0;"FR";0;0;;false;;0;false;0;0;"FONDATION MERIEUX";67;4;;"997513081";;;;false;;0;;0;;"FMER";;;"RUE BOURGELAT  17";;2.99935e+06;0;0;-0.00247967
10;5;0;;;"OTH";0;0;0;;"OVIEDO";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION PARA EL FOMENTO EN ASTURIAS DE LA INVESTIGACION CIENTIFICA APLICADA Y TECNOLOGIA";37;3;;"999791514";;;;false;;0;;0;;"FICYT";;;"C/ Cabo Noval 11, 1 C";;195408;0;0;-0.00882606
56;28;0;;;"PUB";0;20.6975;0;;"Taipei";0;"TW";0;0;;false;;0;false;0;0;"MINISTRY OF SCIENCE AND TECHNOLOGY";82;5;;"935795085";;;;false;;0;;0;;"MoST";;;"NO. 106 HO-PING EAST ROAD";;119625;0;0;-0.0302278
92;46;0;;;"REC";0;5354.63;0;;"BRATISLAVA";0;"SK";0;0;;false;;0;false;0;0;"SLOVENSKA AKADEMIA VIED";160;14;;"999530390";;;;false;;0;;0;;"SAS";;;"Stefanikova, 49";;1.61543e+06;0;0;-0.0199799
18;9;0;;;"OTH";0;6270;0;;"BADAJOZ";0;"ES";0;0;;false;;0;false;0;0;"FUNDACION FUNDECYT - PARQUE CIENTIFICO Y TECNOLOGICO DE EXTREMADURA";11;4;;"951026025";;;;false;;0;;0;;"FUNDECYT-PCTEX";;;"AVENIDA DE ELVAS CAMPUS UNIVERSITARIO EDIFICIO PARQUE CIENTIFICO TECNOLOGICO";;48543.9;0;0;-0.0296925
14;7;0;;;"REC";0;0;0;;"ZARAGOZA";0;"ES";0;0;;false;;0;false;0;0;"CONFEDERACION DE EMPRESARIOS DE ARAGON";9;2;;"999905877";;;;false;;0;;0;;"CREA";;;"AVENIDA RANILLAS 20";;21058.9;0;0;-0.0178268
14;7;0;;;"PUB";0;0;0;;"LOGRONO";0;"ES";0;0;;false;;0;false;0;0;"AGENCIA DE DESARROLLO ECONOMICO DE LA RIOJA";11;3;;"999905295";;;;false;;0;;0;;"ADER";;;"Muro de la mata 13-14";;34269.3;0;0;0.0150779
14;7;0;;;"PRC";0;0;0;;"LOGRONO";0;"ES";0;0;;false;;0;false;0;0;"FEDERACION DE EMPRESARIOS DE LA RIOJA";9;2;;"999776382";;;;false;;0;;0;;"FER";;;"CALLE HERMANOS MOROY 8/4";;20021.6;0;0;-0.0221021
8;4;0;;;"PRC";0;16.846;0;;"ROMA";0;"IT";0;0;;false;;0;false;0;0;"INTECS SPA";74;5;;"951649444";;;;false;;0;;0;;"INTECS";;;"VIA GIACOMO PERONI 130";;1.10987e+06;0;0;-0.0249634
4;2;0;;;"OTH";0;0;0;;"MARSEILLE";0;"FR";0;0;;false;;0;false;0;0;"AGENCE REGIONALE POUR L'INNOVATION ET L'INTERNATIONALISATION DES ENTREPRISES DE PROVENCE ALPES COTE D'AZUR";6;3;;"944112932";;;;false;;0;;0;;"ARII PACA";;;"22 RUE SAINTE BARBE";;191347;0;0;0.179581
4;2;0;;;"PUB";0;0;0;;"MARSEILLE";0;"FR";0;0;;false;;0;false;0;0;"CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION PROVENCE ALPES COTE D'AZUR";4;2;;"941429233";;;;false;;0;;0;;"CCI Provence Alpes Côte d'Azur";;;"RUE NEUVE SAINT MARTIN 8";;129954;0;0;0.0917565
4;2;0;;;"OTH";0;0;0;;"MONTPELLIER";0;"FR";0;0;;false;;0;false;0;0;"TRANSFERTS LANGUEDOC-ROUSSILLON";4;2;;"941057529";;;;false;;0;;0;;"Transferts LR";;;"AVENUE JEAN MERMOZ 954";;135730;0;0;0.105948
2;1;0;;;"PUB";0;0;0;;"PADOVA";0;"IT";0;0;;false;;0;false;0;0;"AZIENDA OSPEDALIERA DI PADOVA";26;2;;"999891327";;;;false;;0;;0;;"AOP";;;"Via Giustiniani 1";;465925;0;0;-0.0373518
2;1;0;;;"PRC";0;0;0;;"Budapest";0;"HU";0;0;;false;;0;false;0;0;"SEARCH-LAB BIZTONSAGI ERTEKELO ELEMZO ES KUTATO LABORATORIUM KORLATOLT FELELOSSEGU TARSASAG";22;3;;"999704893";;;;false;;0;;0;;"SLAB";;;"SZERUSKERT UTCA 19";;1.07e+06;0;0;-0.0251884
8;4;0;;;"REC";0;6.75474;0;;"CHANIA";0;"EL";0;0;;false;;0;false;0;0;"TELECOMMUNICATION SYSTEMS INSTITUTE";17;3;;"999611094";;;;false;;0;;0;;"TSI";;;"Technical University of Crete Campus - Kounoupidiana";;1.46688e+06;0;0;0.0120278
4;2;0;;;"PUB";0;0;0;;"MARIBOR";0;"SI";0;0;;false;;0;false;0;0;"MARIBORSKA RAZVOJNA AGENCIJA P.O.";5;2;;"999891812";;;;false;;0;;0;;"MARIBORSKA RAZVOJNA AGENCIJA P.O.";;;"POBRESKA CESTA 20";;18019.8;0;0;0.0389617
4;2;0;;;"OTH";0;0;0;;"LJUBLJANA";0;"SI";0;0;;false;;0;false;0;0;"GOSPODARSKA ZBORNICA SLOVENIJE";5;2;;"999780165";;;;false;;0;;0;;"GOSPODARSKA ZBORNICA SLOVENIJE - CHAMBER OF COMMERCE AND INDUSTRY OF SLOVENIA";;;"DIMICEVA 13";;12014.8;0;0;-0.0386022
70;35;0;;;"REC";0;12002;0;;"PALAISEAU";0;"FR";0;0;;false;;0;false;0;0;"OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES";208;25;;"999994438";;;;false;;0;;0;;"ONERA";;;"CHEMIN DE LA HUNIERE";;1.43314e+07;0;0;0.0502743
4;2;0;;;"OTH";0;0;0;;"GOOIK";0;"BE";0;0;;false;;0;false;0;0;"EXCITE YOUTH FOR ENGINEERING, SCIENCE AND TECHNOLOGY";16;2;;"941532538";;;;false;;0;;0;;"EYEST";;;"VOLLEZELESTRAAT 46";;233166;0;0;-0.00893142
14;7;0;;;"REC";0;9.89946;0;;"KRAKOW";0;"PL";0;0;;false;;0;false;0;0;"THE HENRYK NIEWODNICZANSKI INSTITUTE OF NUCLEAR PHYSICS, POLISH ACADEMY OF SCIENCES";49;5;;"999611579";;;;false;;0;;0;;"IFJ PAN";;;"RADZIKOWSKIEGO 152";;685465;0;0;-0.052251
4;2;0;;;"PRC";0;0;0;;"GROTTAFERRATA";0;"IT";0;0;;false;;0;false;0;0;"VIANET SRL";14;2;;"962922493";;;;false;;0;;0;;"VIA";;;"VIA MONTIGLIONI 118-16S";;475500;0;0;-0.0208939
44;22;0;;;"HES";0;1757.22;0;;"MALAGA";0;"ES";0;0;;false;;0;false;0;0;"UNIVERSIDAD DE MALAGA";150;18;;"999898311";;;;false;;0;;0;;"UMA";;;"CALLE EL EJIDO S/N";;7.27473e+06;0;0;-0.00694141
4;2;0;;;"REC";0;0;0;;"ZAGREB";0;"HR";0;0;;false;;0;false;0;0;"REGIONALNA ENERGETSKA AGENCIJA SJEVEROZAPADNE HRVATSKE";23;3;;"984364246";;;;false;;0;;0;;"REGEA";;;"ANDRIJE ZAJE 10";;569325;0;0;0.000971239
6;3;0;;;"OTH";0;0;0;;"SOFIA";0;"BG";0;0;;false;;0;false;0;0;"BULGARIAN CHAMBER OF COMMERCE AND INDUSTRY";12;2;;"999487225";;;;false;;0;;0;;"BCCI";;;"UL. ISKAR 9";;16960;0;0;0.0225099
6;3;0;;;"PRC";0;0;0;;"SOFIA";0;"BG";0;0;;false;;0;false;0;0;"ARC CONSULTING EOOD";12;2;;"983700475";;;;false;;0;;0;;"ARC Consulting EOOD";;;"UL. ALEXANDER ZHENDOV  5";;46650;0;0;0.237571
2;1;0;;;"PUB";0;0;0;;"MADRID";0;"ES";0;0;;false;;0;false;0;0;"CONSORCIO REGIONAL DE TRANSPORTES DE MADRID";96;4;;"998894555";;;;false;;0;;0;;"CRTM";;;"PLAZA DESCUBRIDOR DIEGO DE ORDAS 3";;855000;0;0;-0.0131314
2;1;0;;;"OTH";0;0;0;;"Linz";0;"AT";0;0;;false;;0;false;0;0;"VEREIN ZUR FOERDERUNG ASSISTIERENDER TECHNOLOGIE IN EUROPA";41;3;;"940610359";;;;false;;0;;0;;"AAATE";;;"Altenberger Strasse 69";;123125;0;0;-0.0565281
